972,-961,-200.00,-200.00
966,-968,-200.00,-200.00
959,-975,-200.00,-200.00
952,-981,-200.00,-200.00
946,-988,-200.00,-200.00
939,-995,-200.00,-200.00
932,-1001,-200.00,-200.00
926,-1008,-200.00,-200.00
919,-1015,-200.00,-200.00
913,-1021,-200.00,-200.00
906,-1028,-200.00,-200.00
899,-1035,-200.00,-200.00
893,-1042,-200.00,-200.00
886,-1048,-200.00,-200.00
879,-1055,-200.00,-200.00
873,-1062,-200.00,-200.00
866,-1068,-200.00,-200.00
860,-1075,-200.00,-200.00
853,-1082,-200.00,-200.00
846,-1088,-200.00,-200.00
840,-1095,-200.00,-200.00
833,-1102,-200.00,-200.00
826,-1109,-200.00,-200.00
820,-1115,-200.00,-200.00
813,-1122,-200.00,-200.00
807,-1129,-200.00,-200.00
800,-1135,-200.00,-200.00
793,-1142,-200.00,-200.00
787,-1149,-200.00,-200.00
780,-1156,-200.00,-200.00
773,-1162,-200.00,-200.00
767,-1169,-200.00,-200.00
760,-1176,-200.00,-200.00
753,-1182,-200.00,-200.00
747,-1189,-200.00,-200.00
740,-1196,-200.00,-200.00
734,-1203,-200.00,-200.00
727,-1209,-200.00,-200.00
720,-1216,-200.00,-200.00
714,-1223,-200.00,-200.00
707,-1230,-200.00,-200.00
700,-1236,-200.00,-200.00
694,-1243,-200.00,-200.00
687,-1250,-200.00,-200.00
680,-1256,-200.00,-200.00
674,-1263,-200.00,-200.00
667,-1270,-200.00,-200.00
660,-1277,-200.00,-200.00
654,-1283,-200.00,-200.00
647,-1290,-200.00,-200.00
641,-1297,-200.00,-200.00
634,-1304,-200.00,-200.00
627,-1310,-200.00,-200.00
621,-1317,-200.00,-200.00
614,-1324,-200.00,-200.00
607,-1330,-200.00,-200.00
601,-1337,-200.00,-200.00
594,-1344,-200.00,-200.00
588,-1351,-200.00,-200.00
581,-1357,-200.00,-200.00
574,-1364,-200.00,-200.00
568,-1371,-200.00,-200.00
561,-1377,-200.00,-200.00
554,-1384,-200.00,-200.00
548,-1391,-200.00,-200.00
541,-1398,-200.00,-200.00
534,-1404,-200.00,-200.00
528,-1411,-200.00,-200.00
521,-1418,-200.00,-200.00
514,-1424,-200.00,-200.00
508,-1431,-200.00,-200.00
501,-1438,-200.00,-200.00
495,-1445,-200.00,-200.00
488,-1451,-200.00,-200.00
481,-1458,-200.00,-200.00
475,-1465,-200.00,-200.00
468,-1472,-200.00,-200.00
461,-1478,-200.00,-200.00
455,-1485,-200.00,-200.00
448,-1492,-200.00,-200.00
441,-1499,-200.00,-200.00
435,-1505,-200.00,-200.00
428,-1512,-200.00,-200.00
421,-1519,-200.00,-200.00
415,-1525,-200.00,-200.00
408,-1532,-200.00,-200.00
402,-1539,-200.00,-200.00
395,-1546,-200.00,-200.00
388,-1552,-200.00,-200.00
382,-1559,-200.00,-200.00
375,-1566,-200.00,-200.00
368,-1572,-200.00,-200.00
362,-1579,-200.00,-200.00
355,-1586,-200.00,-200.00
349,-1593,-200.00,-200.00
342,-1599,-200.00,-200.00
335,-1606,-200.00,-200.00
329,-1613,-200.00,-200.00
322,-1620,-200.00,-200.00
315,-1626,-200.00,-200.00
309,-1633,-200.00,-200.00
302,-1640,-200.00,-200.00
295,-1647,-200.00,-200.00
288,-1653,-200.00,-200.00
282,-1660,-200.00,-200.00
275,-1667,-200.00,-200.00
268,-1674,-200.00,-200.00
262,-1680,-200.00,-200.00
255,-1687,-200.00,-200.00
249,-1694,-200.00,-200.00
242,-1701,-200.00,-200.00
235,-1708,-200.00,-200.00
228,-1714,-200.00,-200.00
222,-1721,-200.00,-200.00
215,-1728,-200.00,-200.00
208,-1735,-200.00,-200.00
201,-1742,-200.00,-200.00
195,-1749,-200.00,-200.00
188,-1755,-200.00,-200.00
181,-1762,-200.00,-200.00
174,-1769,-200.00,-200.00
168,-1776,-200.00,-200.00
161,-1783,-200.00,-200.00
154,-1790,-200.00,-200.00
147,-1797,-200.00,-200.00
141,-1803,-200.00,-200.00
134,-1810,-200.00,-200.00
127,-1817,-200.00,-200.00
121,-1824,-200.00,-200.00
114,-1830,-200.00,-200.00
107,-1837,-200.00,-200.00
101,-1844,-200.00,-200.00
94,-1851,-200.00,-200.00
87,-1857,-200.00,-200.00
81,-1864,-200.00,-200.00
74,-1871,-200.00,-200.00
67,-1878,-200.00,-200.00
61,-1884,-200.00,-200.00
54,-1891,-200.00,-200.00
47,-1898,-200.00,-200.00
41,-1904,-200.00,-200.00
34,-1911,-200.00,-200.00
28,-1918,-200.00,-200.00
21,-1925,-200.00,-200.00
14,-1931,-200.00,-200.00
8,-1938,-200.00,-200.00
1,-1945,-200.00,-200.00
-6,-1952,-200.00,-200.00
-12,-1958,-200.00,-200.00
-19,-1965,-200.00,-200.00
-26,-1972,-200.00,-200.00
-33,-1979,-200.00,-200.00
-40,-1986,-200.00,-200.00
-46,-1993,-200.00,-200.00
-53,-2000,-200.00,-200.00
-60,-2007,-200.00,-200.00
-67,-2014,-200.00,-200.00
-74,-2021,-200.00,-200.00
-81,-2028,-200.00,-200.00
-88,-2034,-200.00,-200.00
-94,-2041,-200.00,-200.00
-101,-2048,-200.00,-200.00
-108,-2055,-200.00,-200.00
-114,-2062,-200.00,-200.00
-121,-2069,-200.00,-200.00
-128,-2076,-200.00,-200.00
-135,-2083,-200.00,-200.00
-142,-2089,-200.00,-200.00
-149,-2096,-200.00,-200.00
-155,-2103,-200.00,-200.00
-162,-2110,-200.00,-200.00
-169,-2117,-200.00,-200.00
-176,-2124,-200.00,-200.00
-183,-2131,-200.00,-200.00
-189,-2138,-200.00,-200.00
-196,-2145,-200.00,-200.00
-203,-2151,-200.00,-200.00
-210,-2158,-200.00,-200.00
-217,-2165,-200.00,-200.00
-223,-2172,-200.00,-200.00
-230,-2179,-200.00,-200.00
-237,-2186,-200.00,-200.00
-244,-2193,-200.00,-200.00
-251,-2200,-200.00,-200.00
-258,-2207,-200.00,-200.00
-264,-2214,-200.00,-200.00
-271,-2220,-200.00,-200.00
-278,-2227,-200.00,-200.00
-285,-2234,-200.00,-200.00
-291,-2241,-200.00,-200.00
-298,-2248,-200.00,-200.00
-305,-2255,-200.00,-200.00
-311,-2261,200.00,200.00
-318,-2268,200.00,200.00
-324,-2274,200.00,200.00
-329,-2280,200.00,200.00
-335,-2285,200.00,200.00
-340,-2291,200.00,200.00
-345,-2297,200.00,200.00
-349,-2302,200.00,200.00
-354,-2307,200.00,200.00
-358,-2312,200.00,200.00
-361,-2317,200.00,200.00
-365,-2321,200.00,200.00
-368,-2326,200.00,200.00
-371,-2330,200.00,200.00
-374,-2334,200.00,200.00
-376,-2338,200.00,200.00
-379,-2341,200.00,200.00
-381,-2345,200.00,200.00
-382,-2348,200.00,200.00
-384,-2351,200.00,200.00
-385,-2354,200.00,200.00
-386,-2357,200.00,200.00
-387,-2360,200.00,200.00
-388,-2363,200.00,200.00
-389,-2365,200.00,200.00
-389,-2368,200.00,200.00
-389,-2370,200.00,200.00
-389,-2372,200.00,200.00
-388,-2374,200.00,200.00
-388,-2376,200.00,200.00
-388,-2377,200.00,200.00
-387,-2379,200.00,200.00
-386,-2380,200.00,200.00
-385,-2381,200.00,200.00
-384,-2383,200.00,200.00
-383,-2383,200.00,200.00
-381,-2384,200.00,200.00
-380,-2385,200.00,200.00
-378,-2385,200.00,200.00
-377,-2386,200.00,200.00
-375,-2386,200.00,200.00
-373,-2386,200.00,200.00
-371,-2386,200.00,200.00
-369,-2386,200.00,200.00
-366,-2386,200.00,200.00
-364,-2385,200.00,200.00
-362,-2385,200.00,200.00
-359,-2384,200.00,200.00
-356,-2383,200.00,200.00
-354,-2382,200.00,200.00
-351,-2380,200.00,200.00
-348,-2379,200.00,200.00
-345,-2378,200.00,200.00
-342,-2376,200.00,200.00
-339,-2374,200.00,200.00
-336,-2373,200.00,200.00
-332,-2371,200.00,200.00
-329,-2369,200.00,200.00
-325,-2367,200.00,200.00
-322,-2364,200.00,200.00
-318,-2362,200.00,200.00
-315,-2360,200.00,200.00
-311,-2357,200.00,200.00
-307,-2355,200.00,200.00
-303,-2352,200.00,200.00
-299,-2349,200.00,200.00
-295,-2346,200.00,200.00
-291,-2343,200.00,200.00
-287,-2340,200.00,200.00
-283,-2337,200.00,200.00
-279,-2334,200.00,200.00
-274,-2330,200.00,200.00
-270,-2327,200.00,200.00
-266,-2324,200.00,200.00
-261,-2320,200.00,200.00
-257,-2317,200.00,200.00
-252,-2313,200.00,200.00
-248,-2309,200.00,200.00
-243,-2306,200.00,200.00
-238,-2302,200.00,200.00
-234,-2298,200.00,200.00
-229,-2294,200.00,200.00
-224,-2290,200.00,200.00
-219,-2286,200.00,200.00
-214,-2282,200.00,200.00
-209,-2277,200.00,200.00
-204,-2273,200.00,200.00
-199,-2269,200.00,200.00
-194,-2265,200.00,200.00
-189,-2260,200.00,200.00
-184,-2256,200.00,200.00
-179,-2251,200.00,200.00
-173,-2247,200.00,200.00
-168,-2242,200.00,200.00
-163,-2237,200.00,200.00
-158,-2233,200.00,200.00
-152,-2228,200.00,200.00
-147,-2223,200.00,200.00
-142,-2218,200.00,200.00
-136,-2214,200.00,200.00
-131,-2209,200.00,200.00
-125,-2204,200.00,200.00
-120,-2199,200.00,200.00
-114,-2194,200.00,200.00
-109,-2189,200.00,200.00
-103,-2184,200.00,200.00
-97,-2179,200.00,200.00
-92,-2174,200.00,200.00
-85,-2168,200.00,200.00
-79,-2162,200.00,200.00
-74,-2157,200.00,200.00
-68,-2152,200.00,200.00
-62,-2147,200.00,200.00
-54,-2139,200.00,200.00
-48,-2134,200.00,200.00
-42,-2129,200.00,200.00
-36,-2123,200.00,200.00
-30,-2118,200.00,200.00
-25,-2112,200.00,200.00
-19,-2107,200.00,200.00
-13,-2101,200.00,200.00
-7,-2096,200.00,200.00
-1,-2090,200.00,200.00
5,-2085,200.00,200.00
11,-2079,200.00,200.00
17,-2074,200.00,200.00
23,-2068,200.00,200.00
29,-2062,200.00,200.00
35,-2057,200.00,200.00
41,-2051,200.00,200.00
47,-2046,200.00,200.00
53,-2040,200.00,200.00
60,-2034,200.00,200.00
66,-2029,200.00,200.00
72,-2023,200.00,200.00
78,-2017,200.00,200.00
84,-2012,200.00,200.00
90,-2006,200.00,200.00
96,-2000,200.00,200.00
102,-1995,200.00,200.00
108,-1989,200.00,200.00
114,-1983,200.00,200.00
120,-1977,200.00,200.00
126,-1972,200.00,200.00
132,-1966,200.00,200.00
139,-1960,200.00,200.00
145,-1954,200.00,200.00
151,-1948,200.00,200.00
157,-1942,200.00,200.00
163,-1937,200.00,200.00
170,-1931,200.00,200.00
176,-1925,200.00,200.00
182,-1919,200.00,200.00
188,-1913,200.00,200.00
195,-1907,200.00,200.00
201,-1901,200.00,200.00
207,-1895,200.00,200.00
213,-1889,200.00,200.00
220,-1883,200.00,200.00
226,-1877,200.00,200.00
232,-1871,200.00,200.00
238,-1865,200.00,200.00
245,-1859,200.00,200.00
251,-1853,200.00,200.00
257,-1847,200.00,200.00
264,-1841,200.00,200.00
270,-1835,200.00,200.00
276,-1829,200.00,200.00
283,-1823,200.00,200.00
289,-1817,200.00,200.00
296,-1810,200.00,200.00
303,-1804,200.00,200.00
309,-1798,200.00,200.00
315,-1792,200.00,200.00
322,-1786,200.00,200.00
328,-1780,200.00,200.00
335,-1774,200.00,200.00
341,-1768,200.00,200.00
348,-1761,200.00,200.00
354,-1755,200.00,200.00
361,-1749,200.00,200.00
367,-1743,200.00,200.00
373,-1737,200.00,200.00
380,-1730,200.00,200.00
386,-1724,200.00,200.00
393,-1718,200.00,200.00
399,-1712,200.00,200.00
405,-1706,200.00,200.00
412,-1700,200.00,200.00
418,-1694,200.00,200.00
425,-1687,200.00,200.00
431,-1681,200.00,200.00
438,-1675,200.00,200.00
444,-1669,200.00,200.00
451,-1662,200.00,200.00
459,-1654,200.00,200.00
465,-1648,200.00,200.00
472,-1642,200.00,200.00
479,-1636,200.00,200.00
485,-1629,200.00,200.00
493,-1622,200.00,200.00
500,-1615,200.00,200.00
506,-1609,200.00,200.00
513,-1603,200.00,200.00
520,-1596,200.00,200.00
526,-1590,200.00,200.00
532,-1584,200.00,200.00
539,-1577,200.00,200.00
546,-1571,200.00,200.00
553,-1564,200.00,200.00
560,-1558,200.00,200.00
566,-1551,200.00,200.00
573,-1545,200.00,200.00
580,-1538,200.00,200.00
586,-1532,200.00,200.00
593,-1526,200.00,200.00
599,-1520,200.00,200.00
606,-1513,200.00,200.00
612,-1507,200.00,200.00
619,-1501,200.00,200.00
625,-1495,200.00,200.00
632,-1488,200.00,200.00
638,-1482,200.00,200.00
645,-1476,200.00,200.00
651,-1469,200.00,200.00
658,-1463,200.00,200.00
665,-1457,200.00,200.00
671,-1450,200.00,200.00
678,-1444,200.00,200.00
685,-1437,200.00,200.00
691,-1431,200.00,200.00
698,-1424,200.00,200.00
705,-1418,200.00,200.00
711,-1412,200.00,200.00
718,-1405,200.00,200.00
725,-1399,200.00,200.00
732,-1392,200.00,200.00
738,-1386,200.00,200.00
745,-1379,200.00,200.00
751,-1373,200.00,200.00
758,-1367,200.00,200.00
765,-1360,200.00,200.00
771,-1354,200.00,200.00
778,-1347,200.00,200.00
785,-1341,200.00,200.00
791,-1334,200.00,200.00
798,-1328,200.00,200.00
805,-1322,200.00,200.00
811,-1315,200.00,200.00
818,-1309,200.00,200.00
825,-1302,200.00,200.00
831,-1296,200.00,200.00
838,-1290,200.00,200.00
844,-1283,200.00,200.00
851,-1277,200.00,200.00
858,-1271,200.00,200.00
864,-1264,200.00,200.00
871,-1258,200.00,200.00
877,-1251,200.00,200.00
884,-1245,200.00,200.00
890,-1239,200.00,200.00
897,-1232,200.00,200.00
904,-1226,200.00,200.00
911,-1219,200.00,200.00
917,-1213,200.00,200.00
924,-1206,200.00,200.00
931,-1200,200.00,200.00
937,-1193,200.00,200.00
944,-1187,200.00,200.00
951,-1181,200.00,200.00
957,-1174,200.00,200.00
964,-1168,200.00,200.00
971,-1161,200.00,200.00
977,-1155,200.00,200.00
984,-1149,200.00,200.00
990,-1142,200.00,200.00
998,-1135,200.00,200.00
1004,-1129,200.00,200.00
1011,-1122,200.00,200.00
1018,-1116,200.00,200.00
1025,-1109,200.00,200.00
2361,185,200.00,200.00
2368,191,200.00,200.00
2375,198,200.00,200.00
2381,204,200.00,200.00
2388,211,200.00,200.00
2395,217,200.00,200.00
2401,224,200.00,200.00
2408,230,200.00,200.00
2414,236,200.00,200.00
2421,243,200.00,200.00
2427,249,200.00,200.00
2434,255,200.00,200.00
2440,262,200.00,200.00
2447,268,200.00,200.00
2454,275,200.00,200.00
2460,281,200.00,200.00
2467,287,200.00,200.00
2473,294,200.00,200.00
2480,300,200.00,200.00
2486,306,200.00,200.00
2493,313,200.00,200.00
2499,319,200.00,200.00
2506,325,200.00,200.00
2513,332,200.00,200.00
2519,338,200.00,200.00
2526,344,200.00,200.00
2532,351,200.00,200.00
2539,358,200.00,200.00
2546,364,200.00,200.00
2552,370,200.00,200.00
2559,377,200.00,200.00
2565,383,200.00,200.00
2572,389,200.00,200.00
2579,396,200.00,200.00
2585,402,200.00,200.00
2592,408,200.00,200.00
2598,415,200.00,200.00
2605,421,200.00,200.00
2612,428,200.00,200.00
2618,434,200.00,200.00
2625,440,200.00,200.00
2631,447,200.00,200.00
2638,453,200.00,200.00
2644,460,200.00,200.00
2651,466,200.00,200.00
2657,472,200.00,200.00
2664,479,200.00,200.00
2670,485,200.00,200.00
2677,491,200.00,200.00
2684,498,200.00,200.00
2691,504,200.00,200.00
2697,511,200.00,200.00
2704,517,200.00,200.00
2710,523,200.00,200.00
2717,530,200.00,200.00
2723,536,200.00,200.00
2730,542,200.00,200.00
2736,549,200.00,200.00
2743,555,200.00,200.00
2750,562,200.00,200.00
2756,568,200.00,200.00
2763,574,200.00,200.00
2769,581,200.00,200.00
2776,587,200.00,200.00
2782,593,200.00,200.00
2789,600,200.00,200.00
2795,606,200.00,200.00
2802,612,200.00,200.00
2809,619,200.00,200.00
2815,625,200.00,200.00
2822,632,200.00,200.00
2829,638,200.00,200.00
2835,645,200.00,200.00
2842,651,200.00,200.00
2848,657,200.00,200.00
2855,664,200.00,200.00
2861,670,200.00,200.00
2868,676,200.00,200.00
2874,683,200.00,200.00
2881,689,200.00,200.00
2888,696,200.00,200.00
2894,702,200.00,200.00
2901,708,200.00,200.00
2908,715,200.00,200.00
2914,721,200.00,200.00
2921,728,200.00,200.00
2927,734,200.00,200.00
2934,740,200.00,200.00
2940,747,200.00,200.00
2947,753,200.00,200.00
2953,759,200.00,200.00
2960,766,200.00,200.00
2968,774,200.00,200.00
2975,780,200.00,200.00
2981,786,200.00,200.00
2988,793,200.00,200.00
2994,799,200.00,200.00
3001,806,200.00,200.00
3008,812,200.00,200.00
3014,818,200.00,200.00
3021,825,200.00,200.00
3027,831,200.00,200.00
3034,838,200.00,200.00
3041,844,200.00,200.00
3048,851,200.00,200.00
3054,857,200.00,200.00
3061,863,200.00,200.00
3067,870,200.00,200.00
3074,876,200.00,200.00
3080,883,200.00,200.00
3087,889,200.00,200.00
3094,895,200.00,200.00
3100,902,200.00,200.00
3107,908,200.00,200.00
3113,915,200.00,200.00
3120,921,200.00,200.00
3127,927,200.00,200.00
3133,934,200.00,200.00
3139,940,200.00,200.00
3146,946,200.00,200.00
3153,953,200.00,200.00
3159,959,200.00,200.00
3166,966,200.00,200.00
3173,972,200.00,200.00
3179,979,200.00,200.00
3186,985,200.00,200.00
3193,992,200.00,200.00
3199,998,200.00,200.00
3206,1004,200.00,200.00
3212,1011,200.00,200.00
3219,1017,200.00,200.00
3225,1023,200.00,200.00
3232,1030,200.00,200.00
3239,1036,200.00,200.00
3245,1043,200.00,200.00
3252,1049,200.00,200.00
3258,1055,200.00,200.00
3265,1062,200.00,200.00
3272,1068,200.00,200.00
3278,1074,200.00,200.00
3284,1081,200.00,200.00
3291,1087,200.00,200.00
3297,1093,200.00,200.00
3304,1100,200.00,200.00
3311,1106,200.00,200.00
3317,1113,200.00,200.00
3324,1119,200.00,200.00
3330,1125,200.00,200.00
3337,1132,200.00,200.00
3343,1138,200.00,200.00
3350,1144,200.00,200.00
3356,1151,200.00,200.00
3363,1157,200.00,200.00
3370,1164,200.00,200.00
3376,1170,200.00,200.00
3383,1176,200.00,200.00
3390,1183,200.00,200.00
3396,1189,200.00,200.00
3403,1196,200.00,200.00
3410,1202,200.00,200.00
3416,1209,200.00,200.00
3422,1215,200.00,200.00
3429,1221,200.00,200.00
3435,1227,200.00,200.00
3442,1234,200.00,200.00
3449,1240,200.00,200.00
3455,1247,200.00,200.00
3462,1253,200.00,200.00
3468,1259,200.00,200.00
3475,1265,200.00,200.00
3481,1272,200.00,200.00
3488,1278,200.00,200.00
3494,1285,200.00,200.00
3501,1291,200.00,200.00
3508,1297,200.00,200.00
3514,1304,200.00,200.00
3521,1310,200.00,200.00
3528,1317,200.00,200.00
3534,1323,200.00,200.00
3541,1329,200.00,200.00
3547,1336,200.00,200.00
3554,1342,200.00,200.00
3560,1348,200.00,200.00
3567,1355,200.00,200.00
3573,1361,200.00,200.00
3580,1368,200.00,200.00
3586,1374,200.00,200.00
3593,1380,200.00,200.00
3600,1387,200.00,200.00
3606,1393,200.00,200.00
3612,1399,200.00,200.00
3619,1406,200.00,200.00
3626,1412,200.00,200.00
3632,1419,200.00,200.00
3639,1425,200.00,200.00
3645,1431,200.00,200.00
3652,1438,200.00,200.00
3659,1444,200.00,200.00
3665,1451,200.00,200.00
3672,1457,200.00,200.00
3679,1464,200.00,200.00
3685,1470,200.00,200.00
3692,1476,200.00,200.00
3698,1483,200.00,200.00
3705,1490,200.00,200.00
3712,1496,200.00,200.00
3719,1502,200.00,200.00
3725,1509,200.00,200.00
3732,1515,200.00,200.00
3739,1522,200.00,200.00
3745,1528,200.00,200.00
3752,1535,200.00,200.00
3759,1541,200.00,200.00
3765,1548,200.00,200.00
3772,1554,200.00,200.00
3778,1560,200.00,200.00
3785,1566,200.00,200.00
3791,1573,200.00,200.00
3798,1579,200.00,200.00
3805,1586,200.00,200.00
3811,1592,200.00,200.00
3818,1599,200.00,200.00
3824,1605,200.00,200.00
3831,1612,200.00,200.00
3838,1618,200.00,200.00
3844,1624,200.00,200.00
3851,1631,200.00,200.00
3857,1637,200.00,200.00
3864,1643,200.00,200.00
3871,1650,200.00,200.00
3877,1656,200.00,200.00
3884,1662,200.00,200.00
3890,1669,200.00,200.00
3897,1675,200.00,200.00
3903,1682,200.00,200.00
3910,1688,200.00,200.00
3916,1694,200.00,200.00
3923,1700,200.00,200.00
3930,1707,200.00,200.00
3936,1713,200.00,200.00
3943,1720,200.00,200.00
3949,1726,200.00,200.00
3956,1733,200.00,200.00
3962,1739,200.00,200.00
3969,1745,200.00,200.00
3976,1752,200.00,200.00
3982,1758,200.00,200.00
3989,1764,200.00,200.00
3995,1771,200.00,200.00
4002,1777,200.00,200.00
4008,1783,200.00,200.00
4015,1790,200.00,200.00
4022,1796,200.00,200.00
4028,1803,200.00,200.00
4035,1809,200.00,200.00
4042,1816,200.00,200.00
4048,1822,200.00,200.00
4055,1828,200.00,200.00
4061,1835,200.00,200.00
4068,1841,200.00,200.00
4074,1848,200.00,200.00
4081,1854,200.00,200.00
4088,1860,200.00,200.00
4094,1867,200.00,200.00
4101,1873,200.00,200.00
4107,1879,200.00,200.00
4114,1886,200.00,200.00
4120,1892,200.00,200.00
4127,1898,200.00,200.00
4133,1905,200.00,200.00
4140,1911,200.00,200.00
4147,1918,200.00,200.00
4153,1924,200.00,200.00
4160,1931,200.00,200.00
4166,1937,200.00,200.00
4173,1943,200.00,200.00
4180,1950,200.00,200.00
4186,1956,200.00,200.00
4193,1963,200.00,200.00
4200,1970,200.00,200.00
4207,1976,200.00,200.00
4213,1982,200.00,200.00
4220,1988,200.00,200.00
4226,1995,200.00,200.00
4233,2001,200.00,200.00
4239,2008,200.00,200.00
4246,2014,200.00,200.00
4252,2021,200.00,200.00
4259,2027,200.00,200.00
4266,2033,200.00,200.00
4273,2040,200.00,200.00
4279,2047,200.00,200.00
4286,2053,200.00,200.00
4292,2059,200.00,200.00
4299,2065,200.00,200.00
4305,2072,200.00,200.00
4312,2078,200.00,200.00
4319,2085,200.00,200.00
4325,2091,200.00,200.00
4332,2098,200.00,200.00
4338,2104,200.00,200.00
4345,2111,200.00,200.00
4352,2117,200.00,200.00
4358,2124,200.00,200.00
4365,2130,200.00,200.00
4371,2136,200.00,200.00
4378,2142,200.00,200.00
